Time,Contracts,Funding Interval,Funding Rate
09.08.2022 10:00,BTCUSDT Perpetual,8h,0.01%
09.08.2022 02:00,BTCUSDT Perpetual,8h,0.01%
08.08.2022 18:00,BTCUSDT Perpetual,8h,0.01%
08.08.2022 10:00,BTCUSDT Perpetual,8h,0.00%
08.08.2022 02:00,BTCUSDT Perpetual,8h,0.01%
07.08.2022 18:00,BTCUSDT Perpetual,8h,0.00%
07.08.2022 10:00,BTCUSDT Perpetual,8h,0.00%
07.08.2022 02:00,BTCUSDT Perpetual,8h,0.01%
06.08.2022 18:00,BTCUSDT Perpetual,8h,0.01%
06.08.2022 10:00,BTCUSDT Perpetual,8h,0.01%
06.08.2022 02:00,BTCUSDT Perpetual,8h,0.01%
05.08.2022 18:00,BTCUSDT Perpetual,8h,0.00%
05.08.2022 10:00,BTCUSDT Perpetual,8h,0.01%
05.08.2022 02:00,BTCUSDT Perpetual,8h,0.00%
04.08.2022 18:00,BTCUSDT Perpetual,8h,0.00%
04.08.2022 10:00,BTCUSDT Perpetual,8h,0.00%
04.08.2022 02:00,BTCUSDT Perpetual,8h,0.00%
03.08.2022 18:00,BTCUSDT Perpetual,8h,0.00%
03.08.2022 10:00,BTCUSDT Perpetual,8h,0.00%
03.08.2022 02:00,BTCUSDT Perpetual,8h,0.00%
02.08.2022 18:00,BTCUSDT Perpetual,8h,0.01%
02.08.2022 10:00,BTCUSDT Perpetual,8h,0.01%
02.08.2022 02:00,BTCUSDT Perpetual,8h,0.01%
01.08.2022 18:00,BTCUSDT Perpetual,8h,0.01%
01.08.2022 10:00,BTCUSDT Perpetual,8h,0.01%
01.08.2022 02:00,BTCUSDT Perpetual,8h,0.01%
31.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
31.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
31.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
30.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
30.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
30.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
29.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
29.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
29.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
28.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
28.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
28.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
27.07.2022 18:00,BTCUSDT Perpetual,8h,0.00%
27.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
27.07.2022 02:00,BTCUSDT Perpetual,8h,0.00%
26.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
26.07.2022 10:00,BTCUSDT Perpetual,8h,0.00%
26.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
25.07.2022 18:00,BTCUSDT Perpetual,8h,0.00%
25.07.2022 10:00,BTCUSDT Perpetual,8h,0.00%
25.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
24.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
24.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
24.07.2022 02:00,BTCUSDT Perpetual,8h,0.00%
23.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
23.07.2022 10:00,BTCUSDT Perpetual,8h,0.00%
23.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
22.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
22.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
22.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
21.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
21.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
21.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
20.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
20.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
20.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
19.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
19.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
19.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
18.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
18.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
18.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
17.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
17.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
17.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
16.07.2022 18:00,BTCUSDT Perpetual,8h,0.00%
16.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
16.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
15.07.2022 18:00,BTCUSDT Perpetual,8h,0.00%
15.07.2022 10:00,BTCUSDT Perpetual,8h,0.00%
15.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
14.07.2022 18:00,BTCUSDT Perpetual,8h,0.00%
14.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
14.07.2022 02:00,BTCUSDT Perpetual,8h,0.00%
13.07.2022 18:00,BTCUSDT Perpetual,8h,0.00%
13.07.2022 10:00,BTCUSDT Perpetual,8h,0.00%
13.07.2022 02:00,BTCUSDT Perpetual,8h,0.00%
12.07.2022 18:00,BTCUSDT Perpetual,8h,0.00%
12.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
12.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
11.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
11.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
11.07.2022 02:00,BTCUSDT Perpetual,8h,0.00%
10.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
10.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
10.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
09.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
09.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
09.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
08.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
08.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
08.07.2022 02:00,BTCUSDT Perpetual,8h,0.00%
07.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
07.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
07.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
06.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
06.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
06.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
05.07.2022 18:00,BTCUSDT Perpetual,8h,0.00%
05.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
05.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
04.07.2022 18:00,BTCUSDT Perpetual,8h,0.00%
04.07.2022 10:00,BTCUSDT Perpetual,8h,0.00%
04.07.2022 02:00,BTCUSDT Perpetual,8h,0.01%
03.07.2022 18:00,BTCUSDT Perpetual,8h,0.01%
03.07.2022 10:00,BTCUSDT Perpetual,8h,0.00%
03.07.2022 02:00,BTCUSDT Perpetual,8h,0.00%
02.07.2022 18:00,BTCUSDT Perpetual,8h,0.00%
02.07.2022 10:00,BTCUSDT Perpetual,8h,0.01%
02.07.2022 02:00,BTCUSDT Perpetual,8h,0.00%
01.07.2022 18:00,BTCUSDT Perpetual,8h,-0.01%
01.07.2022 10:00,BTCUSDT Perpetual,8h,0.00%
01.07.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
30.06.2022 18:00,BTCUSDT Perpetual,8h,-0.02%
30.06.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
30.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
29.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
29.06.2022 10:00,BTCUSDT Perpetual,8h,0.01%
29.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
28.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
28.06.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
28.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
27.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
27.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
27.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
26.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
26.06.2022 10:00,BTCUSDT Perpetual,8h,0.01%
26.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
25.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
25.06.2022 10:00,BTCUSDT Perpetual,8h,0.01%
25.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
24.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
24.06.2022 10:00,BTCUSDT Perpetual,8h,0.01%
24.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
23.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
23.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
23.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
22.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
22.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
22.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
21.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
21.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
21.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
20.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
20.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
20.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
19.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
19.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
19.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
18.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
18.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
18.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
17.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
17.06.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
17.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
16.06.2022 18:00,BTCUSDT Perpetual,8h,-0.01%
16.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
16.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
15.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
15.06.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
15.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
14.06.2022 18:00,BTCUSDT Perpetual,8h,-0.01%
14.06.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
14.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
13.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
13.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
13.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
12.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
12.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
12.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
11.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
11.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
11.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
10.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
10.06.2022 10:00,BTCUSDT Perpetual,8h,0.01%
10.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
09.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
09.06.2022 10:00,BTCUSDT Perpetual,8h,0.01%
09.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
08.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
08.06.2022 10:00,BTCUSDT Perpetual,8h,0.01%
08.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
07.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
07.06.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
07.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
06.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
06.06.2022 10:00,BTCUSDT Perpetual,8h,0.01%
06.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
05.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
05.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
05.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
04.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
04.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
04.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
03.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
03.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
03.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
02.06.2022 18:00,BTCUSDT Perpetual,8h,0.00%
02.06.2022 10:00,BTCUSDT Perpetual,8h,0.00%
02.06.2022 02:00,BTCUSDT Perpetual,8h,0.00%
01.06.2022 18:00,BTCUSDT Perpetual,8h,0.01%
01.06.2022 10:00,BTCUSDT Perpetual,8h,0.01%
01.06.2022 02:00,BTCUSDT Perpetual,8h,0.01%
31.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
31.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
31.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
30.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
30.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
30.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
29.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
29.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
29.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
28.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
28.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
28.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
27.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
27.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
27.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
26.05.2022 18:00,BTCUSDT Perpetual,8h,0.00%
26.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
26.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
25.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
25.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
25.05.2022 02:00,BTCUSDT Perpetual,8h,0.00%
24.05.2022 18:00,BTCUSDT Perpetual,8h,0.00%
24.05.2022 10:00,BTCUSDT Perpetual,8h,0.00%
24.05.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
23.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
23.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
23.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
22.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
22.05.2022 10:00,BTCUSDT Perpetual,8h,0.00%
22.05.2022 02:00,BTCUSDT Perpetual,8h,0.00%
21.05.2022 18:00,BTCUSDT Perpetual,8h,0.00%
21.05.2022 10:00,BTCUSDT Perpetual,8h,0.00%
21.05.2022 02:00,BTCUSDT Perpetual,8h,0.00%
20.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
20.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
20.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
19.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
19.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
19.05.2022 02:00,BTCUSDT Perpetual,8h,0.00%
18.05.2022 18:00,BTCUSDT Perpetual,8h,0.00%
18.05.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
18.05.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
17.05.2022 18:00,BTCUSDT Perpetual,8h,0.00%
17.05.2022 10:00,BTCUSDT Perpetual,8h,0.00%
17.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
16.05.2022 18:00,BTCUSDT Perpetual,8h,0.00%
16.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
16.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
15.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
15.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
15.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
14.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
14.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
14.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
13.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
13.05.2022 10:00,BTCUSDT Perpetual,8h,0.00%
13.05.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
12.05.2022 18:00,BTCUSDT Perpetual,8h,-0.01%
12.05.2022 10:00,BTCUSDT Perpetual,8h,-0.04%
12.05.2022 02:00,BTCUSDT Perpetual,8h,-0.02%
11.05.2022 18:00,BTCUSDT Perpetual,8h,0.00%
11.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
11.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
10.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
10.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
10.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
09.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
09.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
09.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
08.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
08.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
08.05.2022 02:00,BTCUSDT Perpetual,8h,0.00%
07.05.2022 18:00,BTCUSDT Perpetual,8h,0.00%
07.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
07.05.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
06.05.2022 18:00,BTCUSDT Perpetual,8h,0.00%
06.05.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
06.05.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
05.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
05.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
05.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
04.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
04.05.2022 10:00,BTCUSDT Perpetual,8h,0.00%
04.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
03.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
03.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
03.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
02.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
02.05.2022 10:00,BTCUSDT Perpetual,8h,0.01%
02.05.2022 02:00,BTCUSDT Perpetual,8h,0.01%
01.05.2022 18:00,BTCUSDT Perpetual,8h,0.01%
01.05.2022 10:00,BTCUSDT Perpetual,8h,0.00%
01.05.2022 02:00,BTCUSDT Perpetual,8h,0.00%
30.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
30.04.2022 10:00,BTCUSDT Perpetual,8h,0.00%
30.04.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
29.04.2022 18:00,BTCUSDT Perpetual,8h,0.00%
29.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
29.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
28.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
28.04.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
28.04.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
27.04.2022 18:00,BTCUSDT Perpetual,8h,0.00%
27.04.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
27.04.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
26.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
26.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
26.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
25.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
25.04.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
25.04.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
24.04.2022 18:00,BTCUSDT Perpetual,8h,0.00%
24.04.2022 10:00,BTCUSDT Perpetual,8h,-0.02%
24.04.2022 02:00,BTCUSDT Perpetual,8h,-0.02%
23.04.2022 18:00,BTCUSDT Perpetual,8h,-0.01%
23.04.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
23.04.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
22.04.2022 18:00,BTCUSDT Perpetual,8h,0.00%
22.04.2022 10:00,BTCUSDT Perpetual,8h,-0.02%
22.04.2022 02:00,BTCUSDT Perpetual,8h,0.00%
21.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
21.04.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
21.04.2022 02:00,BTCUSDT Perpetual,8h,0.00%
20.04.2022 18:00,BTCUSDT Perpetual,8h,0.00%
20.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
20.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
19.04.2022 18:00,BTCUSDT Perpetual,8h,-0.01%
19.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
19.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
18.04.2022 18:00,BTCUSDT Perpetual,8h,-0.01%
18.04.2022 10:00,BTCUSDT Perpetual,8h,-0.02%
18.04.2022 02:00,BTCUSDT Perpetual,8h,0.00%
17.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
17.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
17.04.2022 02:00,BTCUSDT Perpetual,8h,0.00%
16.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
16.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
16.04.2022 02:00,BTCUSDT Perpetual,8h,0.00%
15.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
15.04.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
15.04.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
14.04.2022 18:00,BTCUSDT Perpetual,8h,0.00%
14.04.2022 10:00,BTCUSDT Perpetual,8h,0.00%
14.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
13.04.2022 18:00,BTCUSDT Perpetual,8h,0.00%
13.04.2022 10:00,BTCUSDT Perpetual,8h,0.00%
13.04.2022 02:00,BTCUSDT Perpetual,8h,0.00%
12.04.2022 18:00,BTCUSDT Perpetual,8h,-0.01%
12.04.2022 10:00,BTCUSDT Perpetual,8h,-0.01%
12.04.2022 02:00,BTCUSDT Perpetual,8h,-0.01%
11.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
11.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
11.04.2022 02:00,BTCUSDT Perpetual,8h,0.00%
10.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
10.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
10.04.2022 02:00,BTCUSDT Perpetual,8h,0.00%
09.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
09.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
09.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
08.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
08.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
08.04.2022 02:00,BTCUSDT Perpetual,8h,0.00%
07.04.2022 18:00,BTCUSDT Perpetual,8h,0.00%
07.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
07.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
06.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
06.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
06.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
05.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
05.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
05.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
04.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
04.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
04.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
03.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
03.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
03.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
02.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
02.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
02.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
01.04.2022 18:00,BTCUSDT Perpetual,8h,0.01%
01.04.2022 10:00,BTCUSDT Perpetual,8h,0.01%
01.04.2022 02:00,BTCUSDT Perpetual,8h,0.01%
31.03.2022 18:00,BTCUSDT Perpetual,8h,0.01%
31.03.2022 10:00,BTCUSDT Perpetual,8h,0.01%
31.03.2022 02:00,BTCUSDT Perpetual,8h,0.01%
30.03.2022 18:00,BTCUSDT Perpetual,8h,0.01%
30.03.2022 10:00,BTCUSDT Perpetual,8h,0.01%
30.03.2022 02:00,BTCUSDT Perpetual,8h,0.01%
29.03.2022 18:00,BTCUSDT Perpetual,8h,0.01%
29.03.2022 10:00,BTCUSDT Perpetual,8h,0.01%
29.03.2022 02:00,BTCUSDT Perpetual,8h,0.01%
28.03.2022 18:00,BTCUSDT Perpetual,8h,0.01%
28.03.2022 10:00,BTCUSDT Perpetual,8h,0.01%
28.03.2022 02:00,BTCUSDT Perpetual,8h,0.01%
27.03.2022 18:00,BTCUSDT Perpetual,8h,0.01%
27.03.2022 10:00,BTCUSDT Perpetual,8h,0.00%
27.03.2022 01:00,BTCUSDT Perpetual,8h,-0.01%
26.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
26.03.2022 09:00,BTCUSDT Perpetual,8h,-0.01%
26.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
25.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
25.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
25.03.2022 01:00,BTCUSDT Perpetual,8h,0.00%
24.03.2022 17:00,BTCUSDT Perpetual,8h,0.00%
24.03.2022 09:00,BTCUSDT Perpetual,8h,0.00%
24.03.2022 01:00,BTCUSDT Perpetual,8h,0.00%
23.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
23.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
23.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
22.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
22.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
22.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
21.03.2022 17:00,BTCUSDT Perpetual,8h,0.00%
21.03.2022 09:00,BTCUSDT Perpetual,8h,0.00%
21.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
20.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
20.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
20.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
19.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
19.03.2022 09:00,BTCUSDT Perpetual,8h,0.01%
19.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
18.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
18.03.2022 09:00,BTCUSDT Perpetual,8h,0.00%
18.03.2022 01:00,BTCUSDT Perpetual,8h,0.01%
17.03.2022 17:00,BTCUSDT Perpetual,8h,0.01%
